Entry;Entry name;Status;Protein names;Gene names;Organism
Q13291;SLAF1_HUMAN;reviewed;Signaling lymphocytic activation molecule (CDw150) (IPO-3) (SLAM family member 1) (CD antigen CD150);SLAMF1 SLAM;Homo sapiens (Human)
Q9NQ25;SLAF7_HUMAN;reviewed;SLAM family member 7 (CD2 subset 1) (CD2-like receptor-activating cytotoxic cells) (CRACC) (Membrane protein FOAP-12) (Novel Ly9) (Protein 19A) (CD antigen CD319);SLAMF7 CS1 UNQ576/PRO1138;Homo sapiens (Human)
Q96PX8;SLIK1_HUMAN;reviewed;SLIT and NTRK-like protein 1 (Leucine-rich repeat-containing protein 12);SLITRK1 KIAA1910 LRRC12 UNQ233/PRO266;Homo sapiens (Human)
O94991;SLIK5_HUMAN;reviewed;SLIT and NTRK-like protein 5 (Leucine-rich repeat-containing protein 11);SLITRK5 KIAA0918 LRRC11;Homo sapiens (Human)
Q6UWI4;SHSA2_HUMAN;reviewed;Protein shisa-2 homolog (Transmembrane protein 46);SHISA2 C13orf13 TMEM46 UNQ9166/PRO28631;Homo sapiens (Human)
Q9NYZ4;SIGL8_HUMAN;reviewed;Sialic acid-binding Ig-like lectin 8 (Siglec-8) (Sialoadhesin family member 2) (SAF-2);SIGLEC8 SAF2;Homo sapiens (Human)
Q96DU3;SLAF6_HUMAN;reviewed;SLAM family member 6 (Activating NK receptor) (NK-T-B-antigen) (NTB-A) (CD antigen CD352);SLAMF6 KALI UNQ6123/PRO20080;Homo sapiens (Human)
Q9UPU3;SORC3_HUMAN;reviewed;VPS10 domain-containing receptor SorCS3;SORCS3 KIAA1059;Homo sapiens (Human)
Q5TFQ8;SIRBL_HUMAN;reviewed;Signal-regulatory protein beta-1 isoform 3 (SIRP-beta-1 isoform 3);SIRPB1;Homo sapiens (Human)
Q9P1W8;SIRPG_HUMAN;reviewed;Signal-regulatory protein gamma (SIRP-gamma) (CD172 antigen-like family member B) (Signal-regulatory protein beta-2) (SIRP-b2) (SIRP-beta-2) (CD antigen CD172g);SIRPG SIRPB2;Homo sapiens (Human)
Q9BZZ2;SN_HUMAN;reviewed;Sialoadhesin (Sialic acid-binding Ig-like lectin 1) (Siglec-1) (CD antigen CD169);SIGLEC1 SN;Homo sapiens (Human)
A0PJX4;SHSA3_HUMAN;reviewed;Protein shisa-3 homolog;SHISA3;Homo sapiens (Human)
Q96LC7;SIG10_HUMAN;reviewed;Sialic acid-binding Ig-like lectin 10 (Siglec-10) (Siglec-like protein 2);SIGLEC10 SLG2 UNQ477/PRO940;Homo sapiens (Human)
A6NMB1;SIG16_HUMAN;reviewed;Sialic acid-binding Ig-like lectin 16 (Siglec-16) (Siglec-P16);SIGLEC16 SIGLECP16;Homo sapiens (Human)
O00241;SIRB1_HUMAN;reviewed;Signal-regulatory protein beta-1 (SIRP-beta-1) (CD172 antigen-like family member B) (CD antigen CD172b);SIRPB1;Homo sapiens (Human)
Q9Y3P8;SIT1_HUMAN;reviewed;Signaling threshold-regulating transmembrane adapter 1 (SHP2-interacting transmembrane adapter protein) (Suppression-inducing transmembrane adapter 1) (gp30/40);SIT1 SIT;Homo sapiens (Human)
Q8WY21;SORC1_HUMAN;reviewed;VPS10 domain-containing receptor SorCS1 (hSorCS);SORCS1 SORCS;Homo sapiens (Human)
Q92673;SORL_HUMAN;reviewed;Sortilin-related receptor (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (SorLA);SORL1 C11orf32;Homo sapiens (Human)
Q53EL9;SEZ6_HUMAN;reviewed;Seizure protein 6 homolog (SEZ-6) (hSEZ-6);SEZ6;Homo sapiens (Human)
Q9H156;SLIK2_HUMAN;reviewed;SLIT and NTRK-like protein 2;SLITRK2 CXorf2 KIAA1854 SLITL1 UNQ9197/PRO34756;Homo sapiens (Human)
B8ZZ34;SHSA8_HUMAN;reviewed;Putative protein shisa-8;SHISA8 C22orf17;Homo sapiens (Human)
Q9Y336;SIGL9_HUMAN;reviewed;Sialic acid-binding Ig-like lectin 9 (Siglec-9) (CDw329) (Protein FOAP-9) (CD antigen CD329);SIGLEC9 UNQ668/PRO1302;Homo sapiens (Human)
Q5JXA9;SIRB2_HUMAN;reviewed;Signal-regulatory protein beta-2 (SIRP-beta-2) (Protein tyrosine phosphatase non-receptor type substrate 1-like 3) (Protein tyrosine phosphatase non-receptor type substrate protein);SIRPB2 PTPN1L PTPNS1L3;Homo sapiens (Human)
Q96A28;SLAF9_HUMAN;reviewed;SLAM family member 9 (CD2 family member 10) (CD2F-10) (CD84 homolog 1) (CD84-H1);SLAMF9 CD2F10 UNQ1938/PRO4421;Homo sapiens (Human)
A6NGZ8;SMIM9_HUMAN;reviewed;Small integral membrane protein 9;SMIM9 CXorf68;Homo sapiens (Human)
Q9P0V8;SLAF8_HUMAN;reviewed;SLAM family member 8 (B-lymphocyte activator macrophage expressed) (BCM-like membrane protein) (CD antigen CD353);SLAMF8 BLAME;Homo sapiens (Human)
O94933;SLIK3_HUMAN;reviewed;SLIT and NTRK-like protein 3;SLITRK3 KIAA0848;Homo sapiens (Human)
Q9H5Y7;SLIK6_HUMAN;reviewed;SLIT and NTRK-like protein 6;SLITRK6;Homo sapiens (Human)
Q96PQ0;SORC2_HUMAN;reviewed;VPS10 domain-containing receptor SorCS2;SORCS2 KIAA1329;Homo sapiens (Human)
Q99523;SORT_HUMAN;reviewed;Sortilin (100 kDa NT receptor) (Glycoprotein 95) (Gp95) (Neurotensin receptor 3) (NT3) (NTR3);SORT1;Homo sapiens (Human)
Q96GP6;SREC2_HUMAN;reviewed;Scavenger receptor class F member 2 (SRECRP-1) (Scavenger receptor expressed by endothelial cells 2 protein) (SREC-II);SCARF2 SREC2 SREPCR;Homo sapiens (Human)
Q9BQ49;SMIM7_HUMAN;reviewed;Small integral membrane protein 7;SMIM7 C19orf42;Homo sapiens (Human)
Q14162;SREC_HUMAN;reviewed;Scavenger receptor class F member 1 (Acetyl LDL receptor) (Scavenger receptor expressed by endothelial cells 1) (SREC-I);SCARF1 KIAA0149 SREC;Homo sapiens (Human)
Q13586;STIM1_HUMAN;reviewed;Stromal interaction molecule 1;STIM1 GOK;Homo sapiens (Human)
O43291;SPIT2_HUMAN;reviewed;Kunitz-type protease inhibitor 2 (Hepatocyte growth factor activator inhibitor type 2) (HAI-2) (Placental bikunin);SPINT2 HAI2 KOP;Homo sapiens (Human)
P51571;SSRD_HUMAN;reviewed;Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta);SSR4 TRAPD;Homo sapiens (Human)
Q9UGT4;SUSD2_HUMAN;reviewed;Sushi domain-containing protein 2;SUSD2;Homo sapiens (Human)
Q92537;SUSD6_HUMAN;reviewed;Sushi domain-containing protein 6 (Drug-activated gene overexpressed protein);SUSD6 DRAGO KIAA0247;Homo sapiens (Human)
P43307;SSRA_HUMAN;reviewed;Translocon-associated protein subunit alpha (TRAP-alpha) (Signal sequence receptor subunit alpha) (SSR-alpha);SSR1 TRAPA PSEC0262;Homo sapiens (Human)
Q6UWL2;SUSD1_HUMAN;reviewed;Sushi domain-containing protein 1;SUSD1 UNQ2438/PRO4999;Homo sapiens (Human)
Q9UBS9;SUCO_HUMAN;reviewed;SUN domain-containing ossification factor (Membrane protein CH1) (Protein osteopotentia homolog) (SUN-like protein 1);SUCO C1orf9 CH1 OPT SLP1;Homo sapiens (Human)
Q5VX71;SUSD4_HUMAN;reviewed;Sushi domain-containing protein 4;SUSD4 UNQ196/PRO222;Homo sapiens (Human)
O60279;SUSD5_HUMAN;reviewed;Sushi domain-containing protein 5;SUSD5 KIAA0527;Homo sapiens (Human)
P43308;SSRB_HUMAN;reviewed;Translocon-associated protein subunit beta (TRAP-beta) (Signal sequence receptor subunit beta) (SSR-beta);SSR2 TRAPB HSD25;Homo sapiens (Human)
Q9NY15;STAB1_HUMAN;reviewed;Stabilin-1 (Fasciclin, EGF-like, laminin-type EGF-like and link domain-containing scavenger receptor 1) (FEEL-1) (MS-1 antigen);STAB1 FEEL1 KIAA0246;Homo sapiens (Human)
Q8WWQ8;STAB2_HUMAN;reviewed;Stabilin-2 (FAS1 EGF-like and X-link domain-containing adhesion molecule 2) (Fasciclin, EGF-like, laminin-type EGF-like and link domain-containing scavenger receptor 2) (FEEL-2) (Hyaluronan receptor for endocytosis) [Cleaved into: 190 kDa form stabilin-2 (190 kDa hyaluronan receptor for endocytosis)];STAB2 FEEL2 FELL FEX2 HARE;Homo sapiens (Human)
Q9P246;STIM2_HUMAN;reviewed;Stromal interaction molecule 2;STIM2 KIAA1482;Homo sapiens (Human)
Q9UQF0;SYCY1_HUMAN;reviewed;"Syncytin-1 (Endogenous retrovirus group W member 1) (Env-W) (Envelope polyprotein gPr73) (Enverin) (HERV-7q Envelope protein) (HERV-W envelope protein) (HERV-W_7q21.2 provirus ancestral Env polyprotein) (Syncytin) [Cleaved into: Surface protein (SU) (gp50); Transmembrane protein (TM) (gp24)]";ERVW-1 ERVWE1;Homo sapiens (Human)
Q8N3T6;T132C_HUMAN;reviewed;Transmembrane protein 132C;TMEM132C;Homo sapiens (Human)
Q6IEE7;T132E_HUMAN;reviewed;Transmembrane protein 132E;TMEM132E;Homo sapiens (Human)
P40200;TACT_HUMAN;reviewed;T-cell surface protein tactile (Cell surface antigen CD96) (T cell-activated increased late expression protein) (CD antigen CD96);CD96;Homo sapiens (Human)
Q24JP5;T132A_HUMAN;reviewed;Transmembrane protein 132A (HSPA5-binding protein 1);TMEM132A HSPA5BP1 KIAA1583;Homo sapiens (Human)
P09758;TACD2_HUMAN;reviewed;Tumor-associated calcium signal transducer 2 (Cell surface glycoprotein Trop-2) (Membrane component chromosome 1 surface marker 1) (Pancreatic carcinoma marker protein GA733-1);TACSTD2 GA733-1 M1S1 TROP2;Homo sapiens (Human)
Q13641;TPBG_HUMAN;reviewed;Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1);TPBG 5T4;Homo sapiens (Human)
Q969Z4;TR19L_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 19L (Receptor expressed in lymphoid tissues);RELT TNFRSF19L;Homo sapiens (Human)
P0DKB5;TPBGL_HUMAN;reviewed;Trophoblast glycoprotein-like;TPBGL;Homo sapiens (Human)
O15533;TPSN_HUMAN;reviewed;Tapasin (TPN) (TPSN) (NGS-17) (TAP-associated protein) (TAP-binding protein);TAPBP NGS17 TAPA;Homo sapiens (Human)
Q9NP84;TNR12_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 12A (Fibroblast growth factor-inducible immediate-early response protein 14) (FGF-inducible 14) (Tweak-receptor) (TweakR) (CD antigen CD266);TNFRSF12A FN14;Homo sapiens (Human)
P20333;TNR1B_HUMAN;reviewed;"Tumor necrosis factor receptor superfamily member 1B (Tumor necrosis factor receptor 2) (TNF-R2) (Tumor necrosis factor receptor type II) (TNF-RII) (TNFR-II) (p75) (p80 TNF-alpha receptor) (CD antigen CD120b) (Etanercept) [Cleaved into: Tumor necrosis factor receptor superfamily member 1b, membrane form; Tumor necrosis factor-binding protein 2 (TBP-2) (TBPII)]";TNFRSF1B TNFBR TNFR2;Homo sapiens (Human)
Q9NP99;TREM1_HUMAN;reviewed;Triggering receptor expressed on myeloid cells 1 (TREM-1) (Triggering receptor expressed on monocytes 1) (CD antigen CD354);TREM1;Homo sapiens (Human)
Q96J42;TXD15_HUMAN;reviewed;Thioredoxin domain-containing protein 15;TXNDC15 C5orf14 UNQ335/PRO534;Homo sapiens (Human)
Q5T2D2;TRML2_HUMAN;reviewed;Trem-like transcript 2 protein (TLT-2) (Triggering receptor expressed on myeloid cells-like protein 2);TREML2 C6orf76 TLT2 UNQ6268/PRO20473;Homo sapiens (Human)
Q9BX59;TPSNR_HUMAN;reviewed;Tapasin-related protein (TAPASIN-R) (TAP-binding protein-like) (TAP-binding protein-related protein) (TAPBP-R) (Tapasin-like);TAPBPL;Homo sapiens (Human)
Q6NUS6;TECT3_HUMAN;reviewed;Tectonic-3;TCTN3 C10orf61 TECT3 PSEC0041 UNQ1881/PRO4324;Homo sapiens (Human)
B6A8C7;TARM1_HUMAN;reviewed;T-cell-interacting, activating receptor on myeloid cells protein 1 (OSCAR-like transcript-2 protein) (OLT-2);TARM1;Homo sapiens (Human)
P01135;TGFA_HUMAN;reviewed;Protransforming growth factor alpha [Cleaved into: Transforming growth factor alpha (TGF-alpha) (EGF-like TGF) (ETGF) (TGF type 1)];TGFA;Homo sapiens (Human)
Q8IYR6;TEFF1_HUMAN;reviewed;Tomoregulin-1 (TR-1) (H7365) (Transmembrane protein with EGF-like and one follistatin-like domain);TMEFF1 C9orf2;Homo sapiens (Human)
Q14C87;T132D_HUMAN;reviewed;Transmembrane protein 132D (Mature oligodendrocytes transmembrane protein) (Mature OL transmembrane protein);TMEM132D HBE120 KIAA1944 MOLT;Homo sapiens (Human)
A2VDJ0;T131L_HUMAN;reviewed;Transmembrane protein 131-like;KIAA0922 TMEM131L;Homo sapiens (Human)
Q14DG7;T132B_HUMAN;reviewed;Transmembrane protein 132B;TMEM132B KIAA1786 KIAA1906;Homo sapiens (Human)
Q96GX1;TECT2_HUMAN;reviewed;Tectonic-2;TCTN2 C12orf38 TECT2;Homo sapiens (Human)
O43493;TGON2_HUMAN;reviewed;Trans-Golgi network integral membrane protein 2 (TGN38 homolog) (TGN46) (TGN48) (Trans-Golgi network protein TGN51);TGOLN2 TGN46 TGN51;Homo sapiens (Human)
Q9NS62;THSD1_HUMAN;reviewed;Thrombospondin type-1 domain-containing protein 1 (Transmembrane molecule with thrombospondin module);THSD1 TMTSP UNQ3010/PRO9769;Homo sapiens (Human)
Q9BXR5;TLR10_HUMAN;reviewed;Toll-like receptor 10 (CD antigen CD290);TLR10 UNQ315/PRO358;Homo sapiens (Human)
O60602;TLR5_HUMAN;reviewed;Toll-like receptor 5 (Toll/interleukin-1 receptor-like protein 3);TLR5 TIL3;Homo sapiens (Human)
Q9NYK1;TLR7_HUMAN;reviewed;Toll-like receptor 7;TLR7 UNQ248/PRO285;Homo sapiens (Human)
Q9NR96;TLR9_HUMAN;reviewed;Toll-like receptor 9 (CD antigen CD289);TLR9 UNQ5798/PRO19605;Homo sapiens (Human)
Q6P9G4;TM154_HUMAN;reviewed;Transmembrane protein 154;TMEM154;Homo sapiens (Human)
Q8WZ59;TM190_HUMAN;reviewed;Transmembrane protein 190;TMEM190 MDAC1;Homo sapiens (Human)
Q9P0T7;TMEM9_HUMAN;reviewed;Transmembrane protein 9 (Dermal papilla-derived protein 4);TMEM9 DERP4 TMEM9A HSPC186 PSEC0012 UNQ631/PRO1248;Homo sapiens (Human)
O14669;TMG2_HUMAN;reviewed;Transmembrane gamma-carboxyglutamic acid protein 2 (Proline-rich gamma-carboxyglutamic acid protein 2) (Proline-rich Gla protein 2);PRRG2 PRGP2 TMG2;Homo sapiens (Human)
Q6UXZ0;TMIG1_HUMAN;reviewed;Transmembrane and immunoglobulin domain-containing protein 1;TMIGD1 TMIGD UNQ9372/PRO34164;Homo sapiens (Human)
Q93038;TNR25_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 25 (Apo-3) (Apoptosis-inducing receptor AIR) (Apoptosis-mediating receptor DR3) (Apoptosis-mediating receptor TRAMP) (Death receptor 3) (Lymphocyte-associated receptor of death) (LARD) (Protein WSL) (Protein WSL-1);TNFRSF25 APO3 DDR3 DR3 TNFRSF12 WSL WSL1 UNQ455/PRO779;Homo sapiens (Human)
P28908;TNR8_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 8 (CD30L receptor) (Ki-1 antigen) (Lymphocyte activation antigen CD30) (CD antigen CD30);TNFRSF8 CD30 D1S166E;Homo sapiens (Human)
Q86V40;TIKI1_HUMAN;reviewed;Metalloprotease TIKI1 (EC 3.4.-.-) (TRAB domain-containing protein 2A);TRABD2A C2orf89 TIKI1;Homo sapiens (Human)
Q9UPZ6;THS7A_HUMAN;reviewed;Thrombospondin type-1 domain-containing protein 7A;THSD7A KIAA0960;Homo sapiens (Human)
Q495A1;TIGIT_HUMAN;reviewed;T-cell immunoreceptor with Ig and ITIM domains (V-set and immunoglobulin domain-containing protein 9) (V-set and transmembrane domain-containing protein 3);TIGIT VSIG9 VSTM3;Homo sapiens (Human)
O60603;TLR2_HUMAN;reviewed;Toll-like receptor 2 (Toll/interleukin-1 receptor-like protein 4) (CD antigen CD282);TLR2 TIL4;Homo sapiens (Human)
Q9NR97;TLR8_HUMAN;reviewed;Toll-like receptor 8 (CD antigen CD288);TLR8 UNQ249/PRO286;Homo sapiens (Human)
Q13445;TMED1_HUMAN;reviewed;Transmembrane emp24 domain-containing protein 1 (Interleukin-1 receptor-like 1 ligand) (Putative T1/ST2 receptor-binding protein) (p24 family protein gamma-1) (Tp24) (p24gamma1);TMED1 IL1RL1L IL1RL1LG;Homo sapiens (Human)
Q9Y3Q3;TMED3_HUMAN;reviewed;Transmembrane emp24 domain-containing protein 3 (Membrane protein p24B) (p24 family protein gamma-4) (p24gamma4) (p26);TMED3 C15orf22 UNQ5357/PRO1078;Homo sapiens (Human)
Q6UXU6;TMM92_HUMAN;reviewed;Transmembrane protein 92;TMEM92 UNQ5801/PRO19608;Homo sapiens (Human)
Q9UIK5;TEFF2_HUMAN;reviewed;Tomoregulin-2 (TR-2) (Hyperplastic polyposis protein 1) (Transmembrane protein with EGF-like and two follistatin-like domains);TMEFF2 HPP1 TENB2 TPEF UNQ178/PRO204;Homo sapiens (Human)
P35590;TIE1_HUMAN;reviewed;Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1);TIE1 TIE;Homo sapiens (Human)
Q9C0I4;THS7B_HUMAN;reviewed;Thrombospondin type-1 domain-containing protein 7B;THSD7B KIAA1679;Homo sapiens (Human)
A6NFA1;TIKI2_HUMAN;reviewed;Metalloprotease TIKI2 (EC 3.4.-.-) (Heart, kidney and adipose-enriched transmembrane protein homolog) (TRAB domain-containing protein 2B);TRABD2B HKAT TIKI2;Homo sapiens (Human)
Q96H15;TIMD4_HUMAN;reviewed;T-cell immunoglobulin and mucin domain-containing protein 4 (TIMD-4) (T-cell immunoglobulin mucin receptor 4) (TIM-4) (T-cell membrane protein 4);TIMD4 TIM4;Homo sapiens (Human)
Q8TB96;TIP_HUMAN;reviewed;T-cell immunomodulatory protein (Protein TIP) (Integrin-alpha FG-GAP repeat-containing protein 1) (Linkin);ITFG1 LNKN-1 TIP CDA08;Homo sapiens (Human)
Q6UWW9;TM207_HUMAN;reviewed;Transmembrane protein 207;TMEM207 UNQ846/PRO1784;Homo sapiens (Human)
Q8WW62;TMED6_HUMAN;reviewed;Transmembrane emp24 domain-containing protein 6 (p24 family protein gamma-5) (p24gamma5);TMED6 UNQ9146/PRO34237;Homo sapiens (Human)
Q03167;TGBR3_HUMAN;reviewed;Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III);TGFBR3;Homo sapiens (Human)
P13726;TF_HUMAN;reviewed;Tissue factor (TF) (Coagulation factor III) (Thromboplastin) (CD antigen CD142);F3;Homo sapiens (Human)
Q15399;TLR1_HUMAN;reviewed;Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281);TLR1 KIAA0012;Homo sapiens (Human)
Q8N3G9;TM130_HUMAN;reviewed;Transmembrane protein 130;TMEM130 UNQ719/PRO1383;Homo sapiens (Human)
Q8IV31;TM139_HUMAN;reviewed;Transmembrane protein 139;TMEM139 UNQ1932/PRO4407;Homo sapiens (Human)
Q9UK28;TM59L_HUMAN;reviewed;Transmembrane protein 59-like (Brain-specific membrane-anchored protein);TMEM59L BSMAP C19orf4;Homo sapiens (Human)
Q96BF3;TMIG2_HUMAN;reviewed;Transmembrane and immunoglobulin domain-containing protein 2 (CD28 homolog) (Immunoglobulin and proline-rich receptor 1) (IGPR-1);TMIGD2 CD28H IGPR1 UNQ3059/PRO9879;Homo sapiens (Human)
Q3KNT9;TMM95_HUMAN;reviewed;Transmembrane protein 95;TMEM95 UNQ9390/PRO34281;Homo sapiens (Human)
Q9H3N1;TMX1_HUMAN;reviewed;Thioredoxin-related transmembrane protein 1 (Thioredoxin domain-containing protein 1) (Transmembrane Trx-related protein);TMX1 TMX TXNDC TXNDC1 PSEC0085 UNQ235/PRO268;Homo sapiens (Human)
P07204;TRBM_HUMAN;reviewed;Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141);THBD THRM;Homo sapiens (Human)
Q9NZC2;TREM2_HUMAN;reviewed;Triggering receptor expressed on myeloid cells 2 (TREM-2) (Triggering receptor expressed on monocytes 2);TREM2;Homo sapiens (Human)
Q9BZD7;TMG3_HUMAN;reviewed;Transmembrane gamma-carboxyglutamic acid protein 3 (Proline-rich gamma-carboxyglutamic acid protein 3) (Proline-rich Gla protein 3);PRRG3 PRGP3 TMG3;Homo sapiens (Human)
A2RUT3;TMM89_HUMAN;reviewed;Transmembrane protein 89;TMEM89;Homo sapiens (Human)
Q9Y320;TMX2_HUMAN;reviewed;Thioredoxin-related transmembrane protein 2 (Cell proliferation-inducing gene 26 protein) (Thioredoxin domain-containing protein 14);TMX2 TXNDC14 CGI-31 My009 PIG26 PSEC0045 UNQ237/PRO270;Homo sapiens (Human)
Q9Y6Q6;TNR11_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 11A (Osteoclast differentiation factor receptor) (ODFR) (Receptor activator of NF-KB) (CD antigen CD265);TNFRSF11A RANK;Homo sapiens (Human)
Q92956;TNR14_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 14 (Herpes virus entry mediator A) (Herpesvirus entry mediator A) (HveA) (Tumor necrosis factor receptor-like 2) (TR2) (CD antigen CD270);TNFRSF14 HVEA HVEM UNQ329/PRO509;Homo sapiens (Human)
Q9Y5U5;TNR18_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 18 (Activation-inducible TNFR family receptor) (Glucocorticoid-induced TNFR-related protein) (CD antigen CD357);TNFRSF18 AITR GITR UNQ319/PRO364;Homo sapiens (Human)
O75509;TNR21_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 21 (Death receptor 6) (CD antigen CD358);TNFRSF21 DR6 UNQ437/PRO868;Homo sapiens (Human)
O00220;TR10A_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 10A (Death receptor 4) (TNF-related apoptosis-inducing ligand receptor 1) (TRAIL receptor 1) (TRAIL-R1) (CD antigen CD261);TNFRSF10A APO2 DR4 TRAILR1;Homo sapiens (Human)
Q7Z7H5;TMED4_HUMAN;reviewed;Transmembrane emp24 domain-containing protein 4 (Endoplasmic reticulum stress-response protein 25) (ERS25) (GMP25iso) (Putative NF-kappa-B-activating protein 156) (p24 family protein alpha-3) (p24alpha3);TMED4 ERS25;Homo sapiens (Human)
Q9BZD6;TMG4_HUMAN;reviewed;Transmembrane gamma-carboxyglutamic acid protein 4 (Proline-rich gamma-carboxyglutamic acid protein 4) (Proline-rich Gla protein 4);PRRG4 PRGP4 TMG4;Homo sapiens (Human)
Q86YD3;TMM25_HUMAN;reviewed;Transmembrane protein 25;TMEM25 UNQ2531/PRO6030;Homo sapiens (Human)
O14763;TR10B_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 10B (Death receptor 5) (TNF-related apoptosis-inducing ligand receptor 2) (TRAIL receptor 2) (TRAIL-R2) (CD antigen CD262);TNFRSF10B DR5 KILLER TRAILR2 TRICK2 ZTNFR9 UNQ160/PRO186;Homo sapiens (Human)
O15455;TLR3_HUMAN;reviewed;Toll-like receptor 3 (CD antigen CD283);TLR3;Homo sapiens (Human)
O00206;TLR4_HUMAN;reviewed;Toll-like receptor 4 (hToll) (CD antigen CD284);TLR4;Homo sapiens (Human)
Q9Y2C9;TLR6_HUMAN;reviewed;Toll-like receptor 6 (CD antigen CD286);TLR6;Homo sapiens (Human)
Q4V9L6;TM119_HUMAN;reviewed;Transmembrane protein 119 (Osteoblast induction factor) (OBIF);TMEM119 PSEC0199 UNQ731/PRO1415;Homo sapiens (Human)
Q9Y3A6;TMED5_HUMAN;reviewed;Transmembrane emp24 domain-containing protein 5 (p24 family protein gamma-2) (p24gamma2) (p28);TMED5 CGI-100 UNQ397/PRO733;Homo sapiens (Human)
P40238;TPOR_HUMAN;reviewed;Thrombopoietin receptor (TPO-R) (Myeloproliferative leukemia protein) (Proto-oncogene c-Mpl) (CD antigen CD110);MPL TPOR;Homo sapiens (Human)
Q9UBN6;TR10D_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 10D (Decoy receptor 2) (DcR2) (TNF-related apoptosis-inducing ligand receptor 4) (TRAIL receptor 4) (TRAIL-R4) (TRAIL receptor with a truncated death domain) (CD antigen CD264);TNFRSF10D DCR2 TRAILR4 TRUNDD UNQ251/PRO288;Homo sapiens (Human)
Q4KMG9;TM52B_HUMAN;reviewed;Transmembrane protein 52B;TMEM52B C12orf59 UNQ5927/PRO19821;Homo sapiens (Human)
Q15363;TMED2_HUMAN;reviewed;Transmembrane emp24 domain-containing protein 2 (Membrane protein p24A) (p24) (p24 family protein beta-1) (p24beta1);TMED2 RNP24;Homo sapiens (Human)
Q9Y3B3;TMED7_HUMAN;reviewed;Transmembrane emp24 domain-containing protein 7 (p24 family protein gamma-3) (p24gamma3) (p27);TMED7 CGI-109;Homo sapiens (Human)
P49755;TMEDA_HUMAN;reviewed;Transmembrane emp24 domain-containing protein 10 (21 kDa transmembrane-trafficking protein) (S31III125) (S31I125) (Tmp-21-I) (Transmembrane protein Tmp21) (p23) (p24 family protein delta-1) (p24delta1) (p24delta);TMED10 TMP21;Homo sapiens (Human)
O14668;TMG1_HUMAN;reviewed;Transmembrane gamma-carboxyglutamic acid protein 1 (Proline-rich gamma-carboxyglutamic acid protein 1) (Proline-rich Gla protein 1);PRRG1 PRGP1 TMG1;Homo sapiens (Human)
Q8NEW7;TMIE_HUMAN;reviewed;Transmembrane inner ear expressed protein;TMIE;Homo sapiens (Human)
Q6P7N7;TMM81_HUMAN;reviewed;Transmembrane protein 81;TMEM81 UNQ2788/PRO7178;Homo sapiens (Human)
Q9NS68;TNR19_HUMAN;reviewed;Tumor necrosis factor receptor superfamily member 19 (TRADE) (Toxicity and JNK inducer);TNFRSF19 TAJ TROY UNQ1888/PRO4333;Homo sapiens (Human)
P19438;TNR1A_HUMAN;reviewed;"Tumor necrosis factor receptor superfamily member 1A (Tumor necrosis factor receptor 1) (TNF-R1) (Tumor necrosis factor receptor type I) (TNF-RI) (TNFR-I) (p55) (p60) (CD antigen CD120a) [Cleaved into: Tumor necrosis factor receptor superfamily member 1A, membrane form; Tumor necrosis factor-binding protein 1 (TBPI)]";TNFRSF1A TNFAR TNFR1;Homo sapiens (Human)
