Entry;Entry name;Status;Protein names;Gene names;Organism
Q9HC21;TPC_HUMAN;reviewed;Mitochondrial thiamine pyrophosphate carrier (Mitochondrial uncoupling protein 1) (Solute carrier family 25 member 19);SLC25A19 DNC MUP1;Homo sapiens (Human)
P56180;TPTE_HUMAN;reviewed;Putative tyrosine-protein phosphatase TPTE (EC 3.1.3.48) (Cancer/testis antigen 44) (CT44) (Transmembrane phosphatase with tensin homology) (Tumor antigen BJ-HCC-5);TPTE;Homo sapiens (Human)
Q15629;TRAM1_HUMAN;reviewed;Translocating chain-associated membrane protein 1;TRAM1 TRAM;Homo sapiens (Human)
P34981;TRFR_HUMAN;reviewed;Thyrotropin-releasing hormone receptor (TRH-R) (Thyroliberin receptor);TRHR;Homo sapiens (Human)
Q96CP7;TLCD1_HUMAN;reviewed;Calfacilitin (TLC domain-containing protein 1);TLCD1;Homo sapiens (Human)
Q96IK0;TM101_HUMAN;reviewed;Transmembrane protein 101 (Putative NF-kappa-B-activating protein 130);TMEM101;Homo sapiens (Human)
Q8NCL8;TM116_HUMAN;reviewed;Transmembrane protein 116;TMEM116;Homo sapiens (Human)
Q5BJH2;TM128_HUMAN;reviewed;Transmembrane protein 128;TMEM128;Homo sapiens (Human)
Q6ZRR5;TM136_HUMAN;reviewed;Transmembrane protein 136;TMEM136;Homo sapiens (Human)
Q8WZ71;TM158_HUMAN;reviewed;Transmembrane protein 158 (40 kDa BINP-binding protein) (p40BBP) (Ras-induced senescence protein 1);TMEM158 HBBP RIS1;Homo sapiens (Human)
Q9NX00;TM160_HUMAN;reviewed;Transmembrane protein 160;TMEM160;Homo sapiens (Human)
Q9HC07;TM165_HUMAN;reviewed;Transmembrane protein 165 (Transmembrane protein PT27) (Transmembrane protein TPARL);TMEM165 TPARL;Homo sapiens (Human)
Q14656;TM187_HUMAN;reviewed;Transmembrane protein 187 (Protein ITBA1);TMEM187 CXorf12 DXS9878E ITBA1;Homo sapiens (Human)
Q66K66;TM198_HUMAN;reviewed;Transmembrane protein 198;TMEM198;Homo sapiens (Human)
A2RU14;TM218_HUMAN;reviewed;Transmembrane protein 218;TMEM218;Homo sapiens (Human)
Q9NWH2;TM242_HUMAN;reviewed;Transmembrane protein 242;TMEM242 C6orf35 BM-033 HSPC287;Homo sapiens (Human)
Q9NWD8;TM248_HUMAN;reviewed;Transmembrane protein 248;TMEM248 C7orf42;Homo sapiens (Human)
Q8N6I4;TM251_HUMAN;reviewed;Transmembrane protein 251;TMEM251 C14orf109;Homo sapiens (Human)
O96002;TM257_HUMAN;reviewed;Transmembrane protein 257;TMEM257 CXorf1;Homo sapiens (Human)
E9PQX1;TM262_HUMAN;reviewed;Transmembrane protein 262;TMEM262;Homo sapiens (Human)
Q8WUH6;TM263_HUMAN;reviewed;Transmembrane protein 263;TMEM263 C12orf23;Homo sapiens (Human)
A0A1B0GVZ9;TM269_HUMAN;reviewed;Transmembrane protein 269;TMEM269;Homo sapiens (Human)
Q9BX74;TM2D1_HUMAN;reviewed;TM2 domain-containing protein 1 (Beta-amyloid-binding protein) (hBBP);TM2D1 BBP;Homo sapiens (Human)
Q9NVV0;TM38B_HUMAN;reviewed;Trimeric intracellular cation channel type B (TRIC-B) (TRICB) (Transmembrane protein 38B);TMEM38B C9orf87;Homo sapiens (Human)
Q9GZU3;TM39B_HUMAN;reviewed;Transmembrane protein 39B;TMEM39B;Homo sapiens (Human)
Q96HV5;TM41A_HUMAN;reviewed;Transmembrane protein 41A;TMEM41A UNQ168/PRO194;Homo sapiens (Human)
Q99805;TM9S2_HUMAN;reviewed;Transmembrane 9 superfamily member 2 (p76);TM9SF2;Homo sapiens (Human)
Q8IU68;TMC8_HUMAN;reviewed;Transmembrane channel-like protein 8 (Epidermodysplasia verruciformis protein 2);TMC8 EVER2 EVIN2;Homo sapiens (Human)
Q5JXX7;TMM31_HUMAN;reviewed;Transmembrane protein 31;TMEM31;Homo sapiens (Human)
Q6PI78;TMM65_HUMAN;reviewed;Transmembrane protein 65;TMEM65;Homo sapiens (Human)
A0PK05;TMM72_HUMAN;reviewed;Transmembrane protein 72 (Kidney-specific secretory protein of 37 kDa);TMEM72 C10orf127 KSP37;Homo sapiens (Human)
A0PJX8;TMM82_HUMAN;reviewed;Transmembrane protein 82;TMEM82;Homo sapiens (Human)
Q6PEY1;TMM88_HUMAN;reviewed;Transmembrane protein 88;TMEM88 TMEM88A;Homo sapiens (Human)
Q6ZNR0;TMM91_HUMAN;reviewed;Transmembrane protein 91 (Dispanin subfamily C member 3) (DSPC3);TMEM91;Homo sapiens (Human)
Q9BVT8;TMUB1_HUMAN;reviewed;Transmembrane and ubiquitin-like domain-containing protein 1 (Dendritic cell-derived ubiquitin-like protein) (DULP) (Hepatocyte odd protein shuttling protein) (Ubiquitin-like protein SB144) [Cleaved into: iHOPS];TMUB1 C7orf21 DULP HOPS SB144 UNQ763/PRO1555;Homo sapiens (Human)
Q6XPS3;TPTE2_HUMAN;reviewed;Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 (EC 3.1.3.67) (Lipid phosphatase TPIP) (TPTE and PTEN homologous inositol lipid phosphatase);TPTE2 TPIP;Homo sapiens (Human)
Q8N609;TR1L1_HUMAN;reviewed;Translocating chain-associated membrane protein 1-like 1;TRAM1L1;Homo sapiens (Human)
Q6UW68;TM205_HUMAN;reviewed;Transmembrane protein 205;TMEM205 UNQ501/PRO1018;Homo sapiens (Human)
Q68D42;TM215_HUMAN;reviewed;Transmembrane protein 215;TMEM215;Homo sapiens (Human)
A6NGB7;TM221_HUMAN;reviewed;Transmembrane protein 221;TMEM221;Homo sapiens (Human)
C9JQI7;TM232_HUMAN;reviewed;Transmembrane protein 232;TMEM232;Homo sapiens (Human)
Q8TDI7;TMC2_HUMAN;reviewed;Transmembrane channel-like protein 2 (Transmembrane cochlear-expressed protein 2);TMC2 C20orf145 UNQ907/PRO1928;Homo sapiens (Human)
Q9ULS5;TMCC3_HUMAN;reviewed;Transmembrane and coiled-coil domains protein 3;TMCC3 KIAA1145;Homo sapiens (Human)
Q9UM00;TMCO1_HUMAN;reviewed;Calcium load-activated calcium channel (CLAC channel) (Transmembrane and coiled-coil domain-containing protein 1) (Transmembrane and coiled-coil domains protein 4) (Xenogeneic cross-immune protein PCIA3);TMCO1 TMCC4 PNAS-10 PNAS-136 UNQ151/PRO177;Homo sapiens (Human)
Q99595;TI17A_HUMAN;reviewed;Mitochondrial import inner membrane translocase subunit Tim17-A (Inner membrane preprotein translocase Tim17a);TIMM17A MIMT17 TIM17 TIM17A TIMM17;Homo sapiens (Human)
Q12893;TM115_HUMAN;reviewed;Transmembrane protein 115 (Placental protein 6) (Protein PL6);TMEM115 PL6 LUCA11.2;Homo sapiens (Human)
Q96AQ2;TM125_HUMAN;reviewed;Transmembrane protein 125;TMEM125;Homo sapiens (Human)
Q92545;TM131_HUMAN;reviewed;Transmembrane protein 131 (Protein RW1);TMEM131 KIAA0257 RW1;Homo sapiens (Human)
Q9NV12;TM140_HUMAN;reviewed;Transmembrane protein 140;TMEM140;Homo sapiens (Human)
Q9NUH8;TM14B_HUMAN;reviewed;Transmembrane protein 14B;TMEM14B;Homo sapiens (Human)
A8MWL7;TM14D_HUMAN;reviewed;Transmembrane protein 14DP;TMEM14DP TMEM14D;Homo sapiens (Human)
Q96HH4;TM169_HUMAN;reviewed;Transmembrane protein 169;TMEM169;Homo sapiens (Human)
Q8WVE6;TM171_HUMAN;reviewed;Transmembrane protein 171;TMEM171;Homo sapiens (Human)
Q8WUU8;TM174_HUMAN;reviewed;Transmembrane protein 174;TMEM174;Homo sapiens (Human)
Q9BSN7;TM204_HUMAN;reviewed;Transmembrane protein 204 (Claudin-like protein 24);TMEM204 C16orf30 CLP24 UNQ6509/PRO21434;Homo sapiens (Human)
Q96SK2;TM209_HUMAN;reviewed;Transmembrane protein 209;TMEM209;Homo sapiens (Human)
Q9P0N5;TM216_HUMAN;reviewed;Transmembrane protein 216;TMEM216 HSPC244;Homo sapiens (Human)
Q6QAJ8;TM220_HUMAN;reviewed;Transmembrane protein 220;TMEM220;Homo sapiens (Human)
Q9H6L2;TM231_HUMAN;reviewed;Transmembrane protein 231;TMEM231 UNQ870/PRO1886;Homo sapiens (Human)
Q8TBM7;TM254_HUMAN;reviewed;Transmembrane protein 254;TMEM254 C10orf57;Homo sapiens (Human)
Q96GE9;TM261_HUMAN;reviewed;Transmembrane protein 261;TMEM261 C9orf123;Homo sapiens (Human)
Q9NV64;TM39A_HUMAN;reviewed;Transmembrane protein 39A;TMEM39A;Homo sapiens (Human)
O95807;TM50A_HUMAN;reviewed;Transmembrane protein 50A (Small membrane protein 1);TMEM50A SMP1 UNQ386/PRO718;Homo sapiens (Human)
Q86T03;TM55B_HUMAN;reviewed;Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase (Type 1 PtdIns-4,5-P2 4-Ptase) (EC 3.1.3.78) (PtdIns-4,5-P2 4-Ptase I) (Transmembrane protein 55B);TMEM55B C14orf9;Homo sapiens (Human)
Q8TAF8;TMHS_HUMAN;reviewed;Tetraspan membrane protein of hair cell stereocilia (Lipoma HMGIC fusion partner-like 5 protein);LHFPL5 TMHS;Homo sapiens (Human)
Q8WWA1;TMM40_HUMAN;reviewed;Transmembrane protein 40;TMEM40;Homo sapiens (Human)
Q9BQJ4;TMM47_HUMAN;reviewed;Transmembrane protein 47 (Brain cell membrane protein 1) (Transmembrane 4 superfamily member 10);TMEM47 BCMP1 TM4SF10;Homo sapiens (Human)
Q0P6H9;TMM62_HUMAN;reviewed;Transmembrane protein 62;TMEM62;Homo sapiens (Human)
Q5SWH9;TMM69_HUMAN;reviewed;Transmembrane protein 69;TMEM69 C1orf154 HSPC229;Homo sapiens (Human)
Q9BUB7;TMM70_HUMAN;reviewed;Transmembrane protein 70, mitochondrial;TMEM70;Homo sapiens (Human)
Q8N9X5;TMM75_HUMAN;reviewed;Transmembrane protein 75;TMEM75;Homo sapiens (Human)
Q9HCN3;TMM8A_HUMAN;reviewed;Transmembrane protein 8A (Protein M83) (Transmembrane protein 6) (Transmembrane protein 8);TMEM8A TMEM6 TMEM8;Homo sapiens (Human)
A6NI61;TMM8C_HUMAN;reviewed;Protein myomaker (Transmembrane protein 226) (Transmembrane protein 8C);TMEM8C TMEM226;Homo sapiens (Human)
Q5W0B7;TM236_HUMAN;reviewed;Transmembrane protein 236;TMEM236 FAM23A FAM23B;Homo sapiens (Human)
Q8WW34;TM239_HUMAN;reviewed;Transmembrane protein 239;TMEM239;Homo sapiens (Human)
Q5VVB8;TM244_HUMAN;reviewed;Transmembrane protein 244;TMEM244 C6orf191;Homo sapiens (Human)
Q9H330;TM245_HUMAN;reviewed;Transmembrane protein 245 (Protein CG-2);TMEM245 C9orf5;Homo sapiens (Human)
Q8N6L7;TM252_HUMAN;reviewed;Transmembrane protein 252;TMEM252 C9orf71;Homo sapiens (Human)
P0C7T8;TM253_HUMAN;reviewed;Transmembrane protein 253;TMEM253 C14orf176 C14orf95;Homo sapiens (Human)
A0A087WTH1;TM265_HUMAN;reviewed;Transmembrane protein 265;TMEM265;Homo sapiens (Human)
Q0VDI3;TM267_HUMAN;reviewed;Transmembrane protein 267;TMEM267 C5orf28;Homo sapiens (Human)
Q9BRN9;TM2D3_HUMAN;reviewed;TM2 domain-containing protein 3 (Beta-amyloid-binding protein-like protein 2) (BBP-like protein 2);TM2D3 BLP2;Homo sapiens (Human)
Q8NCS4;TM35B_HUMAN;reviewed;Transmembrane protein 35B (ZMYM6 neighbor protein);TMEM35B ZMYM6NB;Homo sapiens (Human)
Q9NUR3;TM74B_HUMAN;reviewed;Transmembrane protein 74B;TMEM74B C20orf46;Homo sapiens (Human)
O15321;TM9S1_HUMAN;reviewed;Transmembrane 9 superfamily member 1 (MP70 protein family member) (hMP70);TM9SF1;Homo sapiens (Human)
Q92544;TM9S4_HUMAN;reviewed;Transmembrane 9 superfamily member 4 (Tumor cannibalism associated protein 1);TM9SF4 KIAA0255 TUCAP1;Homo sapiens (Human)
Q6UXY8;TMC5_HUMAN;reviewed;Transmembrane channel-like protein 5;TMC5 UNQ8238/PRO33604;Homo sapiens (Human)
O94876;TMCC1_HUMAN;reviewed;Transmembrane and coiled-coil domains protein 1;TMCC1 KIAA0779;Homo sapiens (Human)
P0DMS9;TMIG3_HUMAN;reviewed;Transmembrane domain-containing protein TMIGD3;TMIGD3 UNQ1931/PRO4406;Homo sapiens (Human)
Q2T9K0;TMM44_HUMAN;reviewed;Transmembrane protein 44;TMEM44;Homo sapiens (Human)
Q8N0U2;TMM61_HUMAN;reviewed;Transmembrane protein 61;TMEM61;Homo sapiens (Human)
Q6P5X7;TMM71_HUMAN;reviewed;Transmembrane protein 71;TMEM71;Homo sapiens (Human)
Q96NL1;TMM74_HUMAN;reviewed;Transmembrane protein 74;TMEM74;Homo sapiens (Human)
Q8N394;TMTC2_HUMAN;reviewed;Transmembrane and TPR repeat-containing protein 2;TMTC2;Homo sapiens (Human)
Q71RG4;TMUB2_HUMAN;reviewed;Transmembrane and ubiquitin-like domain-containing protein 2;TMUB2 FP2653 UNQ1897/PRO4343;Homo sapiens (Human)
O96008;TOM40_HUMAN;reviewed;Mitochondrial import receptor subunit TOM40 homolog (Protein Haymaker) (Translocase of outer membrane 40 kDa subunit homolog) (p38.5);TOMM40 C19orf1 PEREC1 TOM40;Homo sapiens (Human)
O75762;TRPA1_HUMAN;reviewed;Transient receptor potential cation channel subfamily A member 1 (Ankyrin-like with transmembrane domains protein 1) (Transformation-sensitive protein p120);TRPA1 ANKTM1;Homo sapiens (Human)
Q9BTD3;TM121_HUMAN;reviewed;Transmembrane protein 121;TMEM121 HHOLE;Homo sapiens (Human)
A0AVI4;TM129_HUMAN;reviewed;E3 ubiquitin-protein ligase TM129 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TM129);TMEM129;Homo sapiens (Human)
Q6ZP80;TM182_HUMAN;reviewed;Transmembrane protein 182;TMEM182 UNQ6974/PRO21957;Homo sapiens (Human)
A5PLL7;TM189_HUMAN;reviewed;Transmembrane protein 189;TMEM189 KUA;Homo sapiens (Human)
Q8N511;TM199_HUMAN;reviewed;Transmembrane protein 199;TMEM199 C17orf32;Homo sapiens (Human)
Q969S6;TM203_HUMAN;reviewed;Transmembrane protein 203;TMEM203;Homo sapiens (Human)
Q6GV28;TM225_HUMAN;reviewed;Transmembrane protein 225;TMEM225 PMP22CD;Homo sapiens (Human)
Q96A57;TM230_HUMAN;reviewed;Transmembrane protein 230;TMEM230 C20orf30 HSPC274 UNQ2432/PRO4992;Homo sapiens (Human)
A6NFC5;TM235_HUMAN;reviewed;Transmembrane protein 235;TMEM235;Homo sapiens (Human)
Q5TGY1;TMCO4_HUMAN;reviewed;Transmembrane and coiled-coil domain-containing protein 4;TMCO4;Homo sapiens (Human)
Q96DC7;TMCO6_HUMAN;reviewed;Transmembrane and coiled-coil domain-containing protein 6;TMCO6 PRO1580;Homo sapiens (Human)
Q96B42;TMM18_HUMAN;reviewed;Transmembrane protein 18;TMEM18;Homo sapiens (Human)
Q969K7;TMM54_HUMAN;reviewed;Transmembrane protein 54 (Beta-casein-like protein) (Protein CAC-1);TMEM54 BCLP CAC1;Homo sapiens (Human)
Q6YI46;TMM64_HUMAN;reviewed;Transmembrane protein 64;TMEM64;Homo sapiens (Human)
Q9ULQ1;TPC1_HUMAN;reviewed;Two pore calcium channel protein 1 (Voltage-dependent calcium channel protein TPC1);TPCN1 KIAA1169 TPC1;Homo sapiens (Human)
Q5SRD1;TI23B_HUMAN;reviewed;Putative mitochondrial import inner membrane translocase subunit Tim23B;TIMM23B;Homo sapiens (Human)
Q9BTX3;TM208_HUMAN;reviewed;Transmembrane protein 208;TMEM208 HSPC171;Homo sapiens (Human)
Q5SV17;TM240_HUMAN;reviewed;Transmembrane protein 240;TMEM240 C1orf70;Homo sapiens (Human)
Q9BU79;TM243_HUMAN;reviewed;Transmembrane protein 243 (MDR1- and mitochondrial taxol resistance-associated protein) (MM-TRAG);TMEM243 C7orf23;Homo sapiens (Human)
H0YL14;TM250_HUMAN;reviewed;Transmembrane protein 250 (Herpes virus UL25-binding protein);TMEM250 C9orf69;Homo sapiens (Human)
Q8N2U0;TM256_HUMAN;reviewed;Transmembrane protein 256;TMEM256 C17orf61;Homo sapiens (Human)
P61165;TM258_HUMAN;reviewed;Transmembrane protein 258;TMEM258 C11orf10 HSPC005;Homo sapiens (Human)
Q8TDI8;TMC1_HUMAN;reviewed;Transmembrane channel-like protein 1 (Transmembrane cochlear-expressed protein 1);TMC1;Homo sapiens (Human)
Q7Z403;TMC6_HUMAN;reviewed;Transmembrane channel-like protein 6 (Epidermodysplasia verruciformis protein 1) (Protein LAK-4);TMC6 EVER1 EVIN1;Homo sapiens (Human)
P17152;TMM11_HUMAN;reviewed;Transmembrane protein 11, mitochondrial (Protein PM1) (Protein PMI);TMEM11 C17orf35 PM1;Homo sapiens (Human)
Q9NW97;TMM51_HUMAN;reviewed;Transmembrane protein 51;TMEM51 C1orf72;Homo sapiens (Human)
Q9H2L4;TMM60_HUMAN;reviewed;Transmembrane protein 60;TMEM60 C7orf35 DC32;Homo sapiens (Human)
Q96HE8;TMM80_HUMAN;reviewed;Transmembrane protein 80;TMEM80;Homo sapiens (Human)
Q9BSA4;TTYH2_HUMAN;reviewed;Protein tweety homolog 2 (hTTY2);TTYH2 C17orf29;Homo sapiens (Human)
Q8IXB3;TUSC5_HUMAN;reviewed;Tumor suppressor candidate 5 (Dispanin subfamily B member 1) (DSPB1) (Interferon-induced transmembrane domain-containing protein D3) (Protein located at seventeen-p-thirteen point three 1);TUSC5 IFITMD3 LOST1;Homo sapiens (Human)
Q9NYZ1;TV23B_HUMAN;reviewed;Golgi apparatus membrane protein TVP23 homolog B;TVP23B FAM18B FAM18B1 CGI-148 NPD008;Homo sapiens (Human)
Q8NBM4;UBAC2_HUMAN;reviewed;Ubiquitin-associated domain-containing protein 2 (UBA domain-containing protein 2) (Phosphoglycerate dehydrogenase-like protein 1);UBAC2 PHGDHL1 PSEC0110;Homo sapiens (Human)
P25874;UCP1_HUMAN;reviewed;Mitochondrial brown fat uncoupling protein 1 (UCP 1) (Solute carrier family 25 member 7) (Thermogenin);UCP1 SLC25A7 UCP;Homo sapiens (Human)
P55851;UCP2_HUMAN;reviewed;Mitochondrial uncoupling protein 2 (UCP 2) (Solute carrier family 25 member 8) (UCPH);UCP2 SLC25A8;Homo sapiens (Human)
Q8NER1;TRPV1_HUMAN;reviewed;Transient receptor potential cation channel subfamily V member 1 (TrpV1) (Capsaicin receptor) (Osm-9-like TRP channel 1) (OTRPC1) (Vanilloid receptor 1);TRPV1 VR1;Homo sapiens (Human)
Q9Y5S1;TRPV2_HUMAN;reviewed;Transient receptor potential cation channel subfamily V member 2 (TrpV2) (Osm-9-like TRP channel 2) (OTRPC2) (Vanilloid receptor-like protein 1) (VRL-1);TRPV2 VRL;Homo sapiens (Human)
P16473;TSHR_HUMAN;reviewed;Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R);TSHR LGR3;Homo sapiens (Human)
O95858;TSN15_HUMAN;reviewed;Tetraspanin-15 (Tspan-15) (Tetraspan NET-7) (Transmembrane 4 superfamily member 15);TSPAN15 NET7 TM4SF15 UNQ677/PRO1311;Homo sapiens (Human)
O60636;TSN2_HUMAN;reviewed;Tetraspanin-2 (Tspan-2) (Tetraspan NET-3);TSPAN2;Homo sapiens (Human)
Q86UF1;TSN33_HUMAN;reviewed;Tetraspanin-33 (Tspan-33) (Penumbra) (hPen) (Proerythroblast new membrane);TSPAN33 PEN;Homo sapiens (Human)
O60637;TSN3_HUMAN;reviewed;Tetraspanin-3 (Tspan-3) (Tetraspanin TM4-A) (Transmembrane 4 superfamily member 8);TSPAN3 TM4SF8;Homo sapiens (Human)
P62079;TSN5_HUMAN;reviewed;Tetraspanin-5 (Tspan-5) (Tetraspan NET-4) (Transmembrane 4 superfamily member 9);TSPAN5 TM4SF9;Homo sapiens (Human)
P19075;TSN8_HUMAN;reviewed;Tetraspanin-8 (Tspan-8) (Transmembrane 4 superfamily member 3) (Tumor-associated antigen CO-029);TSPAN8 TM4SF3;Homo sapiens (Human)
Q5TGU0;TSPO2_HUMAN;reviewed;Translocator protein 2 (Peripheral-type benzodiazepine receptor-like protein 1);TSPO2 BZRPL1;Homo sapiens (Human)
Q7Z4N2;TRPM1_HUMAN;reviewed;Transient receptor potential cation channel subfamily M member 1 (Long transient receptor potential channel 1) (LTrpC1) (Melastatin-1);TRPM1 LTRPC1 MLSN MLSN1;Homo sapiens (Human)
Q12999;TSN31_HUMAN;reviewed;Tetraspanin-31 (Tspan-31) (Sarcoma-amplified sequence);TSPAN31 SAS;Homo sapiens (Human)
Q96QS1;TSN32_HUMAN;reviewed;Tetraspanin-32 (Tspan-32) (Protein Phemx);TSPAN32 PHEMX TSSC6;Homo sapiens (Human)
O14817;TSN4_HUMAN;reviewed;Tetraspanin-4 (Tspan-4) (Novel antigen 2) (NAG-2) (Transmembrane 4 superfamily member 7);TSPAN4 NAG2 TM4SF7;Homo sapiens (Human)
O75954;TSN9_HUMAN;reviewed;Tetraspanin-9 (Tspan-9) (Tetraspan NET-5);TSPAN9 NET5;Homo sapiens (Human)
P53007;TXTP_HUMAN;reviewed;Tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP) (Solute carrier family 25 member 1) (Tricarboxylate carrier protein);SLC25A1 SLC20A3;Homo sapiens (Human)
Q9C0H2;TTYH3_HUMAN;reviewed;Protein tweety homolog 3 (hTTY3);TTYH3 KIAA1691;Homo sapiens (Human)
A1L157;TSN11_HUMAN;reviewed;Tetraspanin-11 (Tspan-11);TSPAN11;Homo sapiens (Human)
O95857;TSN13_HUMAN;reviewed;Tetraspanin-13 (Tspan-13) (Tetraspan NET-6) (Transmembrane 4 superfamily member 13);TSPAN13 NET6 TM4SF13 UNQ260/PRO296;Homo sapiens (Human)
Q8NG11;TSN14_HUMAN;reviewed;Tetraspanin-14 (Tspan-14) (DC-TM4F2) (Transmembrane 4 superfamily member 14);TSPAN14 TM4SF14;Homo sapiens (Human)
P0C672;TSN19_HUMAN;reviewed;Putative tetraspanin-19 (Tspan-19);TSPAN19;Homo sapiens (Human)
O43657;TSN6_HUMAN;reviewed;Tetraspanin-6 (Tspan-6) (A15 homolog) (Putative NF-kappa-B-activating protein 321) (T245 protein) (Tetraspanin TM4-D) (Transmembrane 4 superfamily member 6);TSPAN6 TM4SF6 UNQ767/PRO1560;Homo sapiens (Human)
Q8NET8;TRPV3_HUMAN;reviewed;Transient receptor potential cation channel subfamily V member 3 (TrpV3) (Vanilloid receptor-like 3) (VRL-3);TRPV3;Homo sapiens (Human)
Q9NQA5;TRPV5_HUMAN;reviewed;Transient receptor potential cation channel subfamily V member 5 (TrpV5) (Calcium transport protein 2) (CaT2) (Epithelial calcium channel 1) (ECaC) (ECaC1) (Osm-9-like TRP channel 3) (OTRPC3);TRPV5 ECAC1;Homo sapiens (Human)
Q96SJ8;TSN18_HUMAN;reviewed;Tetraspanin-18 (Tspan-18);TSPAN18 UNQ3042/PRO9858;Homo sapiens (Human)
Q9H313;TTYH1_HUMAN;reviewed;Protein tweety homolog 1 (hTTY1);TTYH1;Homo sapiens (Human)
Q9BX84;TRPM6_HUMAN;reviewed;Transient receptor potential cation channel subfamily M member 6 (EC 2.7.11.1) (Channel kinase 2) (Melastatin-related TRP cation channel 6);TRPM6 CHAK2;Homo sapiens (Human)
Q7Z2W7;TRPM8_HUMAN;reviewed;Transient receptor potential cation channel subfamily M member 8 (Long transient receptor potential channel 6) (LTrpC-6) (LTrpC6) (Transient receptor potential p8) (Trp-p8);TRPM8 LTRPC6 TRPP8;Homo sapiens (Human)
Q8TE23;TS1R2_HUMAN;reviewed;Taste receptor type 1 member 2 (G-protein coupled receptor 71) (Sweet taste receptor T1R2);TAS1R2 GPR71 T1R2 TR2;Homo sapiens (Human)
O95859;TSN12_HUMAN;reviewed;Tetraspanin-12 (Tspan-12) (Tetraspan NET-2) (Transmembrane 4 superfamily member 12);TSPAN12 NET2 TM4SF12 UNQ774/PRO1568;Homo sapiens (Human)
Q6ZT12;UBR3_HUMAN;reviewed;E3 ubiquitin-protein ligase UBR3 (EC 2.3.2.27) (N-recognin-3) (RING-type E3 ubiquitin transferase UBR3) (Ubiquitin-protein ligase E3-alpha-3) (Ubiquitin-protein ligase E3-alpha-III) (Zinc finger protein 650);UBR3 KIAA2024 ZNF650;Homo sapiens (Human)
P47901;V1BR_HUMAN;reviewed;Vasopressin V1b receptor (V1bR) (AVPR V1b) (AVPR V3) (Antidiuretic hormone receptor 1b) (Vasopressin V3 receptor);AVPR1B AVPR3 VPR3;Homo sapiens (Human)
O95847;UCP4_HUMAN;reviewed;Mitochondrial uncoupling protein 4 (UCP 4) (Solute carrier family 25 member 27);SLC25A27 UCP4 UNQ772/PRO1566;Homo sapiens (Human)
Q53HI1;UNC50_HUMAN;reviewed;Protein unc-50 homolog (Periodontal ligament-specific protein 22) (PDLs22) (Protein GMH1 homolog) (hGMH1) (Uncoordinated-like protein);UNC50 UNCL HSD-23 HSD23;Homo sapiens (Human)
O75841;UPK1B_HUMAN;reviewed;Uroplakin-1b (UP1b) (Tetraspanin-20) (Tspan-20) (Uroplakin Ib) (UPIb);UPK1B TSPAN20;Homo sapiens (Human)
Q15849;UT2_HUMAN;reviewed;Urea transporter 2 (Solute carrier family 14 member 2) (Urea transporter, kidney);SLC14A2 HUT2 UT2;Homo sapiens (Human)
O95258;UCP5_HUMAN;reviewed;Brain mitochondrial carrier protein 1 (BMCP-1) (Mitochondrial uncoupling protein 5) (UCP 5) (Solute carrier family 25 member 14);SLC25A14 BMCP1 UCP5 UNQ791/PRO1682;Homo sapiens (Human)
Q9UKP6;UR2R_HUMAN;reviewed;Urotensin-2 receptor (UR-2-R) (G-protein coupled receptor 14) (Urotensin II receptor) (UR-II-R);UTS2R GPR14;Homo sapiens (Human)
Q9Y5Z9;UBIA1_HUMAN;reviewed;UbiA prenyltransferase domain-containing protein 1 (EC 2.5.1.-) (Transitional epithelial response protein 1);UBIAD1 TERE1;Homo sapiens (Human)
P30536;TSPO_HUMAN;reviewed;Translocator protein (Mitochondrial benzodiazepine receptor) (PKBS) (Peripheral-type benzodiazepine receptor) (PBR);TSPO BZRP MBR;Homo sapiens (Human)
Q96ET8;TV23C_HUMAN;reviewed;Golgi apparatus membrane protein TVP23 homolog C;TVP23C FAM18B2 Nbla10383;Homo sapiens (Human)
